# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
     875.876       98.900      219.887      259.559
     876.877       99.900      220.074      259.688
     877.878       99.900      220.262      259.945
     878.879       99.900      220.449      260.074
     879.880       98.900      220.637      260.332
     880.881       99.900      220.824      260.461
     881.882       99.900      221.012      260.590
     882.883       99.900      221.199      260.848
     883.884       98.900      221.387      260.977
     884.885       99.900      221.574      261.234
     885.886       99.900      221.762      261.363
     886.887       99.900      221.949      261.621
     887.888       98.900      222.137      261.750
     888.889       99.900      222.324      262.008
     889.890       99.900      222.512      262.137
     890.891       98.900      222.699      262.266
     891.892       99.900      222.887      262.523
     892.893       99.900      223.074      262.652
     893.894       99.900      223.262      262.910
     894.895       98.900      223.449      263.039
     895.896       99.900      223.637      263.297
     896.897       99.900      223.824      263.426
     897.898       99.900      224.012      263.684
     898.899       98.900      224.199      263.812
     899.900       99.900      224.387      264.070
     900.901       99.900      224.574      264.199
     901.902       99.900      224.762      264.328
     902.903       98.900      224.949      264.586
     903.904       99.900      225.137      264.715
     904.905       99.900      225.324      264.973
     905.906       98.900      225.512      265.102
     906.907       99.900      225.699      265.359
     907.908       99.900      225.887      265.488
     908.909       99.900      226.074      265.746
     909.910       98.900      226.262      265.875
     910.911       99.900      226.449      266.004
     911.912       99.900      226.637      266.262
     912.913       99.900      226.824      266.391
     913.914       98.900      227.012      266.648
     914.915       99.900      227.199      266.777
     915.916       99.900      227.387      267.035
     916.917       98.900      227.574      267.164
     917.918       99.900      227.762      267.422
     918.919       99.900      227.949      267.551
     919.920       98.900      228.137      267.809
     920.921      100.900      228.324      267.938
     921.922       99.900      228.512      268.066
     922.923       99.900      228.699      268.324
     923.924       98.900      228.887      268.453
     924.925       99.900      229.074      268.711
     925.926       99.900      229.262      268.840
     926.927       98.900      229.449      269.098
     927.928       99.900      229.637      269.227
     928.929       99.900      229.824      269.484
     929.930       98.900      230.012      269.613
     930.931       99.900      230.199      269.871
     931.932       99.900      230.387      270.000
     932.933       99.900      230.574      270.129
     933.934       98.900      230.762      270.387
     934.935       99.900      230.949      270.516
     935.936       99.900      231.137      270.773
     936.937       99.900      231.324      270.902
     937.938       98.900      231.512      271.160
     938.939       99.900      231.699      271.289
     939.940       99.900      231.887      271.547
     940.941       98.900      232.074      271.676
     941.942       99.900      232.262      271.805
     942.943       99.900      232.449      272.062
     943.944       98.900      232.637      272.191
     944.945       99.900      232.824      272.449
     945.946       99.900      233.012      272.578
     946.947       99.900      233.199      272.836
     947.948       98.900      233.387      272.965
     948.949       99.900      233.574      273.223
     949.950       99.900      233.762      273.352
     950.951       99.900      233.949      273.609
     951.952       98.900      234.137      273.738
     952.953       99.900      234.324      273.867
     953.954       99.900      234.512      274.125
     954.955       99.900      234.699      274.254
     955.956       98.900      234.887      274.512
     956.957       99.900      235.074      274.641
     957.958       99.900      235.262      274.898
     958.959       98.900      235.449      275.027
     959.960       99.900      235.637      275.285
     960.961       99.900      235.824      275.414
     961.962       99.900      236.012      275.543
     962.963       98.900      236.199      275.801
     963.964       99.900      236.387      275.930
     964.965       99.900      236.574      276.188
     965.966       99.900      236.762      276.316
     966.967       98.900      236.949      276.574
     967.968       99.900      237.137      276.703
     968.969       99.900      237.324      276.961
     969.970       98.900      237.512      277.090
     970.971       99.900      237.699      277.348
     971.972       99.900      237.887      277.477
     972.973      100.900      238.074      277.605
     973.974       98.900      238.262      277.863
     974.975       99.900      238.449      277.992
     975.976       99.900      238.637      278.250
     976.977       98.900      238.824      278.379
     977.978       99.900      239.012      278.637
     978.979       99.900      239.199      278.766
     979.980       99.900      239.387      279.023
     980.981       98.900      239.574      279.152
     981.982       99.900      239.762      279.410
     982.983       99.900      239.949      279.539
     983.984       99.900      240.137      279.668
     984.985       98.900      240.324      279.926
     985.986       99.900      240.512      280.055
     986.987       99.900      240.699      280.312
     987.988       98.900      240.887      280.441
     988.989       99.900      241.074      280.699
     989.990       99.900      241.262      280.828
     990.991       99.900      241.449      281.086
     991.992       98.900      241.637      281.215
     992.993       99.900      241.824      281.344
     993.994       99.900      242.012      281.602
     994.995       98.900      242.199      281.730
     995.996       99.900      242.387      281.988
     996.997       99.900      242.574      282.117
     997.998       99.900      242.762      282.375
     998.999       98.900      242.949      282.504
    1000.000       99.900      243.137      282.762
    1001.001       99.900      243.324      282.891
    1002.002       99.900      243.512      283.148
    1003.003       98.900      243.699      283.277
    1004.004       99.900      243.887      283.406
    1005.005       99.900      244.074      283.664
    1006.006       99.900      244.262      283.793
    1007.007       99.900      244.449      284.051
    1008.008       98.900      244.637      284.180
    1009.009       99.900      244.824      284.438
    1010.010       99.900      245.012      284.566
    1011.011       99.900      245.199      284.824
    1012.012       98.900      245.387      284.953
    1013.013       99.900      245.574      285.082
    1014.014       99.900      245.762      285.340
    1015.015       99.900      245.949      285.469
    1016.016       98.900      246.137      285.727
    1017.017       99.900      246.324      285.855
    1018.018       99.900      246.512      286.113
    1019.019       98.900      246.699      286.242
    1020.020       99.900      246.887      286.500
    1021.021       99.900      247.074      286.629
    1022.022       99.900      247.262      286.887
    1023.023       98.900      247.449      287.016
    1024.024       99.900      247.637      287.145
    1025.025       99.900      247.824      287.402
    1026.026       99.900      248.012      287.531
    1027.027       98.900      248.199      287.789
    1028.028       99.900      248.387      287.918
    1029.029       99.900      248.574      288.176
    1030.030       99.900      248.762      288.305
    1031.031       98.900      248.949      288.562
    1032.032       99.900      249.137      288.691
    1033.033       99.900      249.324      288.820
    1034.034       98.900      249.512      289.078
    1035.035       99.900      249.699      289.207
    1036.036       99.900      249.887      289.465
    1037.037       99.900      250.074      289.594
    1038.038       98.900      250.262      289.852
    1039.039       99.900      250.449      289.980
    1040.040       99.900      250.637      290.238
    1041.041       98.900      250.824      290.367
    1042.042       99.900      251.012      290.625
    1043.043       99.900      251.199      290.754
    1044.044       99.900      251.387      290.883
    1045.045       98.900      251.574      291.141
    1046.046       99.900      251.762      291.270
    1047.047       99.900      251.949      291.527
    1048.048       98.900      252.137      291.656
    1049.049       99.900      252.324      291.914
    1050.050       99.900      252.512      292.043
    1051.051       99.900      252.699      292.301
    1052.052       98.900      252.887      292.430
    1053.053       99.900      253.074      292.688
    1054.054       99.900      253.262      292.816
    1055.055       99.900      253.449      292.945
    1056.056       98.900      253.637      293.203
    1057.057       99.900      253.824      293.332
    1058.058       99.900      254.012      293.590
    1059.059       98.900      254.199      293.719
    1060.060       99.900      254.387      293.977
    1061.061      100.900      254.574      294.105
    1062.062       98.900      254.762      294.363
    1063.063       99.900      254.949      294.492
    1064.064       99.900      255.137      294.621
    1065.065       99.900      255.324      294.879
    1066.066       98.900      255.512      295.008
    1067.067       99.900      255.699      295.266
    1068.068       99.900      255.887      295.395
    1069.069       99.900      256.074      295.652
    1070.070       98.900      256.262      295.781
    1071.071       99.900      256.449      296.039
    1072.072       99.900      256.637      296.168
    1073.073       99.900      256.824      296.426
    1074.074       98.900      257.012      296.555
    1075.075       99.900      257.199      296.684
    1076.076       99.900      257.387      296.941
    1077.077       99.900      257.574      297.070
    1078.078       98.900      257.762      297.328
    1079.079       99.900      257.949      297.457
    1080.080       99.900      258.137      297.715
    1081.081       98.900      258.324      297.844
    1082.082       99.900      258.512      298.102
    1083.083       99.900      258.699      298.230
    1084.084       99.900      258.887      298.359
    1085.085       98.900      259.074      298.617
    1086.086       99.900      259.262      298.746
    1087.087       99.900      259.449      299.004
    1088.088       99.900      259.637      299.133
    1089.089       98.900      259.824      299.391
    1090.090       99.900      260.012      299.520
    1091.091       99.900      260.199      299.777
    1092.092       99.900      260.387      299.906
    1093.093       98.900      260.574      300.164
    1094.094       99.900      260.762      300.293
    1095.095       99.900      260.949      300.422
    1096.096       99.900      261.137      300.680
    1097.097       98.900      261.324      300.809
    1098.098       99.900      261.512      301.066
    1099.099       99.900      261.699      301.195
    1100.100       98.900      261.887      301.453
    1101.101       99.900      262.074      301.582
    1102.102       99.900      262.262      301.840
    1103.103       99.900      262.449      301.969
    1104.104       98.900      262.637      302.227
    1105.105       99.900      262.824      302.355
    1106.106       99.900      263.012      302.484
    1107.107       99.900      263.199      302.742
    1108.108       98.900      263.387      302.871
    1109.109       99.900      263.574      303.129
    1110.110       99.900      263.762      303.258
    1111.111       98.900      263.949      303.516
    1112.112       99.900      264.137      303.645
    1113.113       99.900      264.324      303.902
    1114.114       98.900      264.512      304.031
    1115.115       99.900      264.699      304.160
    1116.116       99.900      264.887      304.418
    1117.117       99.900      265.074      304.547
    1118.118       98.900      265.262      304.805
    1119.119       99.900      265.449      304.934
    1120.120       99.900      265.637      305.191
    1121.121       99.900      265.824      305.320
    1122.122       98.900      266.012      305.578
    1123.123       99.900      266.199      305.707
    1124.124       99.900      266.387      305.965
    1125.125       98.900      266.574      306.094
    1126.126       99.900      266.762      306.223
    1127.127       99.900      266.949      306.480
    1128.128       98.900      267.137      306.609
    1129.129       99.900      267.324      306.867
    1130.130       99.900      267.512      306.996
    1131.131       99.900      267.699      307.254
    1132.132       98.900      267.887      307.383
    1133.133       99.900      268.074      307.641
    1134.134       99.900      268.262      307.770
    1135.135       99.900      268.449      307.898
    1136.136       98.900      268.637      308.156
    1137.137       99.900      268.824      308.285
    1138.138       99.900      269.012      308.543
    1139.139       99.900      269.199      308.672
    1140.140       98.900      269.387      308.930
    1141.141       99.900      269.574      309.059
    1142.142       99.900      269.762      309.316
    1143.143       98.900      269.949      309.445
    1144.144       99.900      270.137      309.703
    1145.145       99.900      270.324      309.832
    1146.146       99.900      270.512      309.961
    1147.147       98.900      270.699      310.219
    1148.148       99.900      270.887      310.348
    1149.149       99.900      271.074      310.605
    1150.150       99.900      271.262      310.734
    1151.151       98.900      271.449      310.992
    1152.152       99.900      271.637      311.121
    1153.153       99.900      271.824      311.379
    1154.154       99.900      272.012      311.508
    1155.155       98.900      272.199      311.766
    1156.156       99.900      272.387      311.895
    1157.157       99.900      272.574      312.023
    1158.158       99.900      272.762      312.281
    1159.159       98.900      272.949      312.410
    1160.160       99.900      273.137      312.668
    1161.161       99.900      273.324      312.797
    1162.162       99.900      273.512      313.055
    1163.163       98.900      273.699      313.184
    1164.164       99.900      273.887      313.441
    1165.165       99.900      274.074      313.570
    1166.166       99.900      274.262      313.828
    1167.167       98.900      274.449      313.957
    1168.168       99.900      274.637      314.086
    1169.169       99.900      274.824      314.344
    1170.170       99.900      275.012      314.473
    1171.171       98.900      275.199      314.730
    1172.172       99.900      275.387      314.859
    1173.173       99.900      275.574      315.117
    1174.174       98.900      275.762      315.246
    1175.175       99.900      275.949      315.504
    1176.176       99.900      276.137      315.633
    1177.177      100.900      276.324      315.762
    1178.178       98.900      276.512      316.020
    1179.179       99.900      276.699      316.148
    1180.180       99.900      276.887      316.406
    1181.181       99.900      277.074      316.535
    1182.182       98.900      277.262      316.793
    1183.183       99.900      277.449      316.922
    1184.184       99.900      277.637      317.180
    1185.185       99.900      277.824      317.309
    1186.186       98.900      278.012      317.566
    1187.187       99.900      278.199      317.695
    1188.188       99.900      278.387      317.824
    1189.189       99.900      278.574      318.082
    1190.190       98.900      278.762      318.211
    1191.191       99.900      278.949      318.469
    1192.192       99.900      279.137      318.598
    1193.193       99.900      279.324      318.855
    1194.194       98.900      279.512      318.984
    1195.195       99.900      279.699      319.242
    1196.196       99.900      279.887      319.371
    1197.197       99.900      280.074      319.500
    1198.198       98.900      280.262      319.758
    1199.199       99.900      280.449      319.887
    1200.200       99.900      280.637      320.145
    1201.201       98.900      280.824      320.273
    1202.202       99.900      281.012      320.531
    1203.203       99.900      281.199      320.660
    1204.204       99.900      281.387      320.918
    1205.205       98.900      281.574      321.047
    1206.206       99.900      281.574      321.176
    1207.207       99.900      281.762      321.434
    1208.208       99.900      281.949      321.562
    1209.209       98.900      282.137      321.820
    1210.210       99.900      282.324      321.949
    1211.211       99.900      282.512      322.207
    1212.212       98.900      282.699      322.336
    1213.213       99.900      282.887      322.594
    1214.214       99.900      283.074      322.723
    1215.215       99.900      283.262      322.980
    1216.216       98.900      283.449      323.109
    1217.217       99.900      283.637      323.238
    1218.218       99.900      283.824      323.496
    1219.219       98.900      284.012      323.625
    1220.220       99.900      284.199      323.883
    1221.221       99.900      284.387      324.012
    1222.222       99.900      284.574      324.270
    1223.223       98.900      284.762      324.398
    1224.224       99.900      284.949      324.656
    1225.225       99.900      285.137      324.785
    1226.226       98.900      285.324      325.043
    1227.227       99.900      285.512      325.172
    1228.228       99.900      285.699      325.301
    1229.229       99.900      285.887      325.559
    1230.230       99.900      286.074      325.688
    1231.231       99.900      286.262      325.945
    1232.232       99.900      286.449      326.074
    1233.233       98.900      286.637      326.332
    1234.234       99.900      286.824      326.461
    1235.235       99.900      287.012      326.719
    1236.236       98.900      287.199      326.848
    1237.237       99.900      287.387      327.105
    1238.238       99.900      287.574      327.234
    1239.239       99.900      287.762      327.363
    1240.240       98.900      287.949      327.621
    1241.241       99.900      288.137      327.750
    1242.242       99.900      288.324      328.008
    1243.243       99.900      288.512      328.137
    1244.244       98.900      288.699      328.395
    1245.245       99.900      288.887      328.523
    1246.246       99.900      289.074      328.781
    1247.247       99.900      289.262      328.910
    1248.248       98.900      289.449      329.039
    1249.249       99.900      289.637      329.297
    1250.250       99.900      289.824      329.426
    1251.251       98.900      290.012      329.684
    1252.252       99.900      290.199      329.812
    1253.253       99.900      290.387      330.070
    1254.254       99.900      290.574      330.199
    1255.255       98.900      290.762      330.457
    1256.256       99.900      290.949      330.586
    1257.257       99.900      291.137      330.715
    1258.258       99.900      291.324      330.973
    1259.259       98.900      291.512      331.102
    1260.260       99.900      291.699      331.359
    1261.261       99.900      291.887      331.488
    1262.262       98.900      292.074      331.746
    1263.263       99.900      292.262      331.875
    1264.264       99.900      292.449      332.133
    1265.265       99.900      292.637      332.262
    1266.266       98.900      292.824      332.520
    1267.267       99.900      293.012      332.648
    1268.268       99.900      293.199      332.777
    1269.269       99.900      293.387      333.035
    1270.270       98.900      293.574      333.164
    1271.271       99.900      293.762      333.422
    1272.272       99.900      293.949      333.551
    1273.273       99.900      294.137      333.809
    1274.274       98.900      294.324      333.938
    1275.275       99.900      294.512      334.195
    1276.276       99.900      294.699      334.324
    1277.277       99.900      294.887      334.582
    1278.278       98.900      295.074      334.711
    1279.279       99.900      295.262      334.840
    1280.280       99.900      295.449      335.098
    1281.281       98.900      295.637      335.227
    1282.282       99.900      295.824      335.484
    1283.283       99.900      296.012      335.613
    1284.284       99.900      296.199      335.871
    1285.285       98.900      296.387      336.000
    1286.286       99.900      296.574      336.258
    1287.287       99.900      296.762      336.387
    1288.288       99.900      296.949      336.645
    1289.289       99.900      297.137      336.773
    1290.290       99.900      297.324      336.902
    1291.291       99.900      297.512      337.160
    1292.292       98.900      297.699      337.289
    1293.293       99.900      297.887      337.547
    1294.294       99.900      298.074      337.676
    1295.295       98.900      298.262      337.934
    1296.296       99.900      298.449      338.062
    1297.297       99.900      298.637      338.320
    1298.298       99.900      298.824      338.449
    1299.299       98.900      299.012      338.578
    1300.300       99.900      299.199      338.836
    1301.301       99.900      299.387      338.965
    1302.302       99.900      299.574      339.223
    1303.303       98.900      299.762      339.352
    1304.304       99.900      299.949      339.609
    1305.305       99.900      300.137      339.738
    1306.306       99.900      300.324      339.996
    1307.307       98.900      300.512      340.125
    1308.308       99.900      300.699      340.254
    1309.309       99.900      300.887      340.512
    1310.310       99.900      301.074      340.641
    1311.311       98.900      301.262      340.898
    1312.312       99.900      301.449      341.027
    1313.313       99.900      301.637      341.285
    1314.314       99.900      301.824      341.414
    1315.315       98.900      302.012      341.672
    1316.316       99.900      302.199      341.801
    1317.317       99.900      302.387      342.059
    1318.318       99.900      302.574      342.188
    1319.319       98.900      302.762      342.316
    1320.320       99.900      302.949      342.574
    1321.321       99.900      303.137      342.703
    1322.322       98.900      303.324      342.961
    1323.323       99.900      303.512      343.090
    1324.324       99.900      303.699      343.348
    1325.325       99.900      303.887      343.477
    1326.326       98.900      304.074      343.734
    1327.327       99.900      304.262      343.863
    1328.328       99.900      304.449      344.121
    1329.329       99.900      304.637      344.250
    1330.330       98.900      304.824      344.379
    1331.331       99.900      305.012      344.637
    1332.332       99.900      305.199      344.766
    1333.333       99.900      305.387      345.023
    1334.334       98.900      305.574      345.152
    1335.335       99.900      305.762      345.410
    1336.336       99.900      305.949      345.539
    1337.337       98.900      306.137      345.797
    1338.338       99.900      306.324      345.926
    1339.339       99.900      306.512      346.055
    1340.340       99.900      306.699      346.312
    1341.341       98.900      306.887      346.441
    1342.342       99.900      307.074      346.699
    1343.343       99.900      307.262      346.828
    1344.344       99.900      307.449      347.086
    1345.345       98.900      307.637      347.215
    1346.346       99.900      307.824      347.473
    1347.347       99.900      308.012      347.602
    1348.348       99.900      308.199      347.859
    1349.349       98.900      308.387      347.988
    1350.350       99.900      308.574      348.117
    1351.351       99.900      308.762      348.375
    1352.352       99.900      308.949      348.504
    1353.353       98.900      309.137      348.762
    1354.354       99.900      309.324      348.891
    1355.355       99.900      309.512      349.148
    1356.356       99.900      309.699      349.277
    1357.357       98.900      309.887      349.535
    1358.358       99.900      310.074      349.664
    1359.359       99.900      310.262      349.793
    1360.360       99.900      310.449      350.051
    1361.361       98.900      310.637      350.180
    1362.362       99.900      310.824      350.438
    1363.363       99.900      311.012      350.566
    1364.364       99.900      311.199      350.824
    1365.365       98.900      311.387      350.953
    1366.366       99.900      311.574      351.211
    1367.367       99.900      311.762      351.340
    1368.368       99.900      311.949      351.598
    1369.369       98.900      312.137      351.727
    1370.370       99.900      312.324      351.855
    1371.371       99.900      312.512      352.113
    1372.372       98.900      312.699      352.242
    1373.373       99.900      312.887      352.500
    1374.374       99.900      313.074      352.629
    1375.375       99.900      313.262      352.887
    1376.376       98.900      313.449      353.016
    1377.377       99.900      313.637      353.273
    1378.378       99.900      313.824      353.402
    1379.379       98.900      314.012      353.660
    1380.380       99.900      314.199      353.789
    1381.381       99.900      314.387      353.918
    1382.382       99.900      314.574      354.176
    1383.383       98.900      314.762      354.305
    1384.384       99.900      314.949      354.562
    1385.385       99.900      315.137      354.691
    1386.386       99.900      315.324      354.949
    1387.387       98.900      315.512      355.078
    1388.388       99.900      315.699      355.336
    1389.389       99.900      315.887      355.465
    1390.390       99.900      316.074      355.594
    1391.391       98.900      316.262      355.852
    1392.392       99.900      316.449      355.980
    1393.393       99.900      316.637      356.238
    1394.394       99.900      316.824      356.367
    1395.395       98.900      317.012      356.625
    1396.396       99.900      317.199      356.754
    1397.397       99.900      317.387      357.012
    1398.398       99.900      317.574      357.141
    1399.399       98.900      317.762      357.398
    1400.400       99.900      317.949      357.527
    1401.401       99.900      318.137      357.656
    1402.402       98.900      318.324      357.914
    1403.403       99.900      318.512      358.043
    1404.404       99.900      318.699      358.301
    1405.405       99.900      318.887      358.430
    1406.406       98.900      319.074      358.688
    1407.407       99.900      319.262      358.816
    1408.408       99.900      319.449      359.074
    1409.409       99.900      319.637      359.203
    1410.410       98.900      319.824      359.461
    1411.411      100.900      320.012      359.590
    1412.412       99.900      320.199      359.719
    1413.413       98.900      320.387      359.977
    1414.414       99.900      320.574      360.105
    1415.415       99.900      320.762      360.363
    1416.416       99.900      320.949      360.492
    1417.417       98.900      321.137      360.750
    1418.418       99.900      321.324      360.879
    1419.419       99.900      321.512      361.137
    1420.420       99.900      321.699      361.266
    1421.421       98.900      321.887      361.395
    1422.422       99.900      322.074      361.652
    1423.423       99.900      322.262      361.781
    1424.424       98.900      322.449      362.039
    1425.425       99.900      322.637      362.168
    1426.426       99.900      322.824      362.426
    1427.427       98.900      323.012      362.555
    1428.428       99.900      323.199      362.812
    1429.429       99.900      323.387      362.941
    1430.430       99.900      323.574      363.199
    1431.431       98.900      323.762      363.328
    1432.432       99.900      323.949      363.457
    1433.433       99.900      324.137      363.715
    1434.434       99.900      324.324      363.844
    1435.435       98.900      324.512      364.102
    1436.436       99.900      324.699      364.230
    1437.437       99.900      324.887      364.488
    1438.438       98.900      325.074      364.617
    1439.439       99.900      325.262      364.875
    1440.440       99.900      325.449      365.004
    1441.441       99.900      325.637      365.133
    1442.442       98.900      325.824      365.391
    1443.443       99.900      326.012      365.520
    1444.444       99.900      326.199      365.777
    1445.445       98.900      326.387      365.906
    1446.446       99.900      326.574      366.164
    1447.447       99.900      326.762      366.293
    1448.448       99.900      326.949      366.551
    1449.449       98.900      327.137      366.680
    1450.450       99.900      327.324      366.938
    1451.451       99.900      327.512      367.066
    1452.452       99.900      327.699      367.195
    1453.453       98.900      327.887      367.453
    1454.454       99.900      328.074      367.582
    1455.455       99.900      328.262      367.840
    1456.456       98.900      328.449      367.969
    1457.457       99.900      328.637      368.227
    1458.458       99.900      328.824      368.355
    1459.459       99.900      329.012      368.613
    1460.460       98.900      329.199      368.742
    1461.461       99.900      329.387      369.000
    1462.462       99.900      329.574      369.129
    1463.463       99.900      329.762      369.258
    1464.464       98.900      329.949      369.516
    1465.465       99.900      330.137      369.645
    1466.466       99.900      330.324      369.902
    1467.467       98.900      330.512      370.031
    1468.468       99.900      330.699      370.289
    1469.469       99.900      330.887      370.418
    1470.470       99.900      331.074      370.676
    1471.471       98.900      331.262      370.805
    1472.472       99.900      331.449      370.934
    1473.473       99.900      331.637      371.191
    1474.474       99.900      331.824      371.320
    1475.475       98.900      332.012      371.578
    1476.476       99.900      332.199      371.707
    1477.477       99.900      332.387      371.965
    1478.478       99.900      332.574      372.094
    1479.479       98.900      332.762      372.352
    1480.480       99.900      332.949      372.480
    1481.481       99.900      333.137      372.738
    1482.482       99.900      333.324      372.867
    1483.483       98.900      333.512      372.996
    1484.484       99.900      333.699      373.254
    1485.485       99.900      333.887      373.383
    1486.486       99.900      334.074      373.641
    1487.487       98.900      334.262      373.770
    1488.488       99.900      334.449      374.027
    1489.489       99.900      334.637      374.156
    1490.490       98.900      334.824      374.414
    1491.491       99.900      335.012      374.543
    1492.492       99.900      335.199      374.672
    1493.493       99.900      335.387      374.930
    1494.494       98.900      335.574      375.059
    1495.495       99.900      335.762      375.316
    1496.496       99.900      335.949      375.445
    1497.497       99.900      336.137      375.703
    1498.498       98.900      336.324      375.832
    1499.499       99.900      336.512      376.090
    1500.500       99.900      336.699      376.219
    1501.501       99.900      336.887      376.477
    1502.502       98.900      337.074      376.605
    1503.503       99.900      337.262      376.734
    1504.504       99.900      337.449      376.992
    1505.505       99.900      337.637      377.121
    1506.506       98.900      337.824      377.379
    1507.507       99.900      338.012      377.508
    1508.508       99.900      338.199      377.766
    1509.509       99.900      338.387      377.895
    1510.510       98.900      338.574      378.152
    1511.511       99.900      338.762      378.281
    1512.512       99.900      338.949      378.539
    1513.513       99.900      339.137      378.668
    1514.514       98.900      339.324      378.797
    1515.515      100.900      339.512      379.055
    1516.516       99.900      339.699      379.184
    1517.517       98.900      339.887      379.441
    1518.518       99.900      340.074      379.570
    1519.519       99.900      340.262      379.828
    1520.520       98.900      340.449      379.957
    1521.521       99.900      340.637      380.215
    1522.522       99.900      340.824      380.344
    1523.523       99.900      341.012      380.473
    1524.524       98.900      341.199      380.730
    1525.525       99.900      341.387      380.859
    1526.526       99.900      341.574      381.117
    1527.527       99.900      341.762      381.246
    1528.528       98.900      341.949      381.504
    1529.529       99.900      342.137      381.633
    1530.530       99.900      342.324      381.891
    1531.531       98.900      342.512      382.020
    1532.532       99.900      342.699      382.277
    1533.533       99.900      342.887      382.406
    1534.534       98.900      343.074      382.535
    1535.535       99.900      343.262      382.793
    1536.536       99.900      343.449      382.922
    1537.537       99.900      343.637      383.180
    1538.538       98.900      343.824      383.309
    1539.539       99.900      344.012      383.566
    1540.540       99.900      344.199      383.695
    1541.541       99.900      344.387      383.953
    1542.542       98.900      344.574      384.082
    1543.543       99.900      344.762      384.211
    1544.544       99.900      344.949      384.469
    1545.545       99.900      345.137      384.598
    1546.546       98.900      345.324      384.855
    1547.547       99.900      345.512      384.984
    1548.548       99.900      345.699      385.242
    1549.549       99.900      345.887      385.371
    1550.550       98.900      346.074      385.629
    1551.551       99.900      346.262      385.758
    1552.552       99.900      346.449      386.016
    1553.553       99.900      346.637      386.145
    1554.554       98.900      346.824      386.273
    1555.555       99.900      347.012      386.531
    1556.556       99.900      347.199      386.660
    1557.557       98.900      347.387      386.918
    1558.558       99.900      347.574      387.047
    1559.559       99.900      347.762      387.305
    1560.560       99.900      347.949      387.434
    1561.561       99.900      348.137      387.691
    1562.562       99.900      350.293      387.820
    1563.563       98.900      350.480      388.078
    1564.564       99.900      350.668      388.207
    1565.565       99.900      350.855      388.336
    1566.566       99.900      351.043      388.594
    1567.567       98.900      351.230      388.723
    1568.568       99.900      351.418      388.980
    1569.569       99.900      351.605      389.109
    1570.570       99.900      351.793      389.367
    1571.571       98.900      351.980      389.496
    1572.572       99.900      352.168      389.754
    1573.573       99.900      352.355      389.883
    1574.574       99.900      352.543      390.141
    1575.575       98.900      352.730      390.270
    1576.576       99.900      352.918      390.398
    1577.577       99.900      353.105      390.656
    1578.578       99.900      353.293      390.785
    1579.579       98.900      353.480      391.043
    1580.580       99.900      353.668      391.172
    1581.581       99.900      353.855      391.430
    1582.582       98.900      354.043      391.559
    1583.583       99.900      354.230      391.816
    1584.584       99.900      354.418      391.945
    1585.585       99.900      354.605      392.203
    1586.586       98.900      354.793      392.332
    1587.587       99.900      354.980      392.461
    1588.588       99.900      355.168      392.719
    1589.589       99.900      355.355      392.848
    1590.590       98.900      355.543      393.105
    1591.591       99.900      355.730      393.234
    1592.592       99.900      355.918      393.492
    1593.593       99.900      356.105      393.621
    1594.594       98.900      356.293      393.879
    1595.595       99.900      356.480      394.008
    1596.596       99.900      356.668      394.137
    1597.597       98.900      356.855      394.395
    1598.598       99.900      357.043      394.523
    1599.599       99.900      357.230      394.781
    1600.600       99.900      357.418      394.910
    1601.601       98.900      357.605      395.168
    1602.602       99.900      357.793      395.297
    1603.603       99.900      357.980      395.555
    1604.604       99.900      358.168      395.684
    1605.605       98.900      358.355      395.812
    1606.606       99.900      358.543      396.070
    1607.607       99.900      358.730      396.199
    1608.608       99.900      358.918      396.457
    1609.609       98.900      359.105      396.586
    1610.610       99.900      359.293      396.844
    1611.611       99.900      359.480      396.973
    1612.612       99.900      359.668      397.230
    1613.613       98.900      359.855      397.359
    1614.614       99.900      360.043      397.488
    1615.615       99.900      360.230      397.746
    1616.616       99.900      360.418      397.875
    1617.617       98.900      360.605      398.133
    1618.618       99.900      360.793      398.262
    1619.619       99.900      360.980      398.520
    1620.620       99.900      361.168      398.648
    1621.621       98.900      361.355      398.906
    1622.622       99.900      361.543      399.035
    1623.623      100.900      361.730      399.293
    1624.624       98.900      361.918      399.422
    1625.625       99.900      362.105      399.551
    1626.626       99.900      362.293      399.809
    1627.627       99.900      362.480      399.938
    1628.628       98.900      362.668      400.195
    1629.629       99.900      362.855      400.324
    1630.630       99.900      363.043      400.582
    1631.631       99.900      363.230      400.711
    1632.632       98.900      363.418      400.969
    1633.633       99.900      363.605      401.098
    1634.634       99.900      363.793      401.355
    1635.635       98.900      363.980      401.484
    1636.636       99.900      364.168      401.613
    1637.637       99.900      364.355      401.871
    1638.638       99.900      364.543      402.000
    1639.639       98.900      364.730      402.258
    1640.640       99.900      364.918      402.387
    1641.641       99.900      365.105      402.645
    1642.642       99.900      365.293      402.773
    1643.643       98.900      365.480      403.031
    1644.644       99.900      365.668      403.160
    1645.645       99.900      365.855      403.289
    1646.646       99.900      366.043      403.547
    1647.647       98.900      366.230      403.676
    1648.648       99.900      366.418      403.934
    1649.649       99.900      366.605      404.062
    1650.650       99.900      366.793      404.320
    1651.651       98.900      366.980      404.449
    1652.652       99.900      367.168      404.707
    1653.653       99.900      367.355      404.836
    1654.654       99.900      367.543      405.094
    1655.655       98.900      367.730      405.223
    1656.656       99.900      367.918      405.352
    1657.657       99.900      368.105      405.609
